codigo comunidad,comunidad,codigo provincia,provincia,año,nacimientos,defunciones,ratio_natalidad_mortalidad
10,Comunidad Valenciana,12,Castellón/Castelló,1945,5.483,4.094,1.339276990718124
10,Comunidad Valenciana,12,Castellón/Castelló,1944,5.392,4.417,1.2207380575050941
10,Comunidad Valenciana,12,Castellón/Castelló,1943,5.562,4.428,1.2560975609756098
10,Comunidad Valenciana,12,Castellón/Castelló,1942,4.756,4.771,0.9968560050303921
10,Comunidad Valenciana,12,Castellón/Castelló,1941,5.023,5.444,0.9226671565025716
08,Castilla-La Mancha,13,Ciudad Real,2022,3.356,5.415,0.6197599261311172
08,Castilla-La Mancha,13,Ciudad Real,2021,3.51,5.427,0.6467661691542289
08,Castilla-La Mancha,13,Ciudad Real,2020,3.398,6.927,0.49054424714883793
08,Castilla-La Mancha,13,Ciudad Real,2019,3.585,5.223,0.6863871338311316
08,Castilla-La Mancha,13,Ciudad Real,2018,3.673,5.131,0.7158448645488209
08,Castilla-La Mancha,13,Ciudad Real,2017,4.033,5.419,0.7442332533677801
08,Castilla-La Mancha,13,Ciudad Real,2016,4.263,5.117,0.8331053351573188
08,Castilla-La Mancha,13,Ciudad Real,2015,4.314,5.602,0.7700821135308817
08,Castilla-La Mancha,13,Ciudad Real,2014,4.237,5.039,0.8408414367930146
08,Castilla-La Mancha,13,Ciudad Real,2013,4.573,5.02,0.9109561752988049
08,Castilla-La Mancha,13,Ciudad Real,2012,4.896,5.305,0.9229029217719134
08,Castilla-La Mancha,13,Ciudad Real,2011,5.013,5.005,1.0015984015984016
08,Castilla-La Mancha,13,Ciudad Real,2010,5.152,4.73,1.0892177589852008
08,Castilla-La Mancha,13,Ciudad Real,2009,5.258,5.0,1.0516
08,Castilla-La Mancha,13,Ciudad Real,2008,5.622,5.101,1.1021368359145265
08,Castilla-La Mancha,13,Ciudad Real,2007,5.086,5.025,1.012139303482587
08,Castilla-La Mancha,13,Ciudad Real,2006,5.099,4.852,1.050906842539159
08,Castilla-La Mancha,13,Ciudad Real,2005,4.886,5.218,0.9363740896895363
08,Castilla-La Mancha,13,Ciudad Real,2004,4.702,4.907,0.9582229468106787
08,Castilla-La Mancha,13,Ciudad Real,2003,4.505,5.06,0.8903162055335969
08,Castilla-La Mancha,13,Ciudad Real,2002,4.37,5.062,0.8632951402607665
08,Castilla-La Mancha,13,Ciudad Real,2001,4.424,4.814,0.9189862899875364
08,Castilla-La Mancha,13,Ciudad Real,2000,4.413,4.746,0.9298356510745891
08,Castilla-La Mancha,13,Ciudad Real,1999,4.501,5.103,0.8820301783264747
08,Castilla-La Mancha,13,Ciudad Real,1998,4.538,4.98,0.9112449799196787
08,Castilla-La Mancha,13,Ciudad Real,1997,4.751,4.684,1.0143040136635355
08,Castilla-La Mancha,13,Ciudad Real,1996,4.784,4.863,0.983754883816574
08,Castilla-La Mancha,13,Ciudad Real,1995,5.077,4.813,1.0548514440058177
08,Castilla-La Mancha,13,Ciudad Real,1994,5.313,4.794,1.1082603254067585
08,Castilla-La Mancha,13,Ciudad Real,1993,5.506,4.876,1.1292042657916324
08,Castilla-La Mancha,13,Ciudad Real,1992,5.643,4.66,1.2109442060085835
08,Castilla-La Mancha,13,Ciudad Real,1991,5.745,5.009,1.146935516071072
08,Castilla-La Mancha,13,Ciudad Real,1990,5.788,4.747,1.219296397724879
08,Castilla-La Mancha,13,Ciudad Real,1989,5.954,4.623,1.2879082846636383
08,Castilla-La Mancha,13,Ciudad Real,1988,5.998,4.492,1.3352626892252895
08,Castilla-La Mancha,13,Ciudad Real,1987,5.98,4.406,1.35724012709941
08,Castilla-La Mancha,13,Ciudad Real,1986,6.006,4.527,1.3267064280980783
08,Castilla-La Mancha,13,Ciudad Real,1985,6.122,4.501,1.3601421906243056
08,Castilla-La Mancha,13,Ciudad Real,1984,6.403,4.482,1.428603302097278
08,Castilla-La Mancha,13,Ciudad Real,1983,6.471,4.633,1.3967191884308223
08,Castilla-La Mancha,13,Ciudad Real,1982,6.571,4.312,1.5238868274582558
08,Castilla-La Mancha,13,Ciudad Real,1981,6.714,4.537,1.479832488428477
08,Castilla-La Mancha,13,Ciudad Real,1980,6.873,4.274,1.6080954609265325
08,Castilla-La Mancha,13,Ciudad Real,1979,7.122,4.451,1.600089867445518
08,Castilla-La Mancha,13,Ciudad Real,1978,7.257,4.588,1.5817349607672186
08,Castilla-La Mancha,13,Ciudad Real,1977,7.281,4.505,1.616204217536071
08,Castilla-La Mancha,13,Ciudad Real,1976,7.529,4.359,1.7272310162881395
08,Castilla-La Mancha,13,Ciudad Real,1975,7.664,4.578,1.674093490607252
08,Castilla-La Mancha,13,Ciudad Real,1974,7.89,4.842,1.6294919454770755
08,Castilla-La Mancha,13,Ciudad Real,1973,8.131,4.547,1.7882120079173083
08,Castilla-La Mancha,13,Ciudad Real,1972,8.424,4.342,1.9401197604790419
08,Castilla-La Mancha,13,Ciudad Real,1971,8.365,5.025,1.6646766169154228
08,Castilla-La Mancha,13,Ciudad Real,1970,9.063,4.581,1.9783889980353635
08,Castilla-La Mancha,13,Ciudad Real,1969,9.616,4.924,1.9528838342810722
08,Castilla-La Mancha,13,Ciudad Real,1968,10.066,4.887,2.0597503580929
08,Castilla-La Mancha,13,Ciudad Real,1967,10.599,4.666,2.2715387912558938
08,Castilla-La Mancha,13,Ciudad Real,1966,10.817,4.727,2.2883435582822083
08,Castilla-La Mancha,13,Ciudad Real,1965,11.765,4.848,2.4267739273927393
08,Castilla-La Mancha,13,Ciudad Real,1964,13.015,5.039,2.5828537408215917
08,Castilla-La Mancha,13,Ciudad Real,1963,12.881,5.229,2.4633773187990053
08,Castilla-La Mancha,13,Ciudad Real,1962,13.133,5.352,2.453849028400598
08,Castilla-La Mancha,13,Ciudad Real,1961,14.119,5.093,2.7722364029059494
08,Castilla-La Mancha,13,Ciudad Real,1960,14.702,5.106,2.8793576184880534
08,Castilla-La Mancha,13,Ciudad Real,1959,14.14,5.285,2.6754966887417218
08,Castilla-La Mancha,13,Ciudad Real,1958,14.337,4.984,2.876605136436597
08,Castilla-La Mancha,13,Ciudad Real,1957,14.053,6.14,2.2887622149837137
08,Castilla-La Mancha,13,Ciudad Real,1956,13.169,5.767,2.283509623721172
08,Castilla-La Mancha,13,Ciudad Real,1955,12.568,5.29,2.3758034026465027
08,Castilla-La Mancha,13,Ciudad Real,1954,12.476,5.057,2.4670753411113306
08,Castilla-La Mancha,13,Ciudad Real,1953,13.522,5.987,2.2585602137965592
08,Castilla-La Mancha,13,Ciudad Real,1952,13.875,5.463,2.539813289401428
08,Castilla-La Mancha,13,Ciudad Real,1951,12.68,6.345,1.9984239558707644
08,Castilla-La Mancha,13,Ciudad Real,1950,13.511,6.366,2.122368834432925
08,Castilla-La Mancha,13,Ciudad Real,1949,14.175,6.044,2.345301125082727
08,Castilla-La Mancha,13,Ciudad Real,1948,15.436,6.011,2.567958742305773
08,Castilla-La Mancha,13,Ciudad Real,1947,13.591,6.372,2.1329252981795355
08,Castilla-La Mancha,13,Ciudad Real,1946,12.192,7.333,1.6626210282285558
08,Castilla-La Mancha,13,Ciudad Real,1945,14.089,6.35,2.218740157480315
08,Castilla-La Mancha,13,Ciudad Real,1944,13.399,6.632,2.0203558504221952
08,Castilla-La Mancha,13,Ciudad Real,1943,14.042,7.037,1.9954526076453034
08,Castilla-La Mancha,13,Ciudad Real,1942,11.705,8.232,1.4218901846452867
08,Castilla-La Mancha,13,Ciudad Real,1941,9.554,12.749,0.7493921091850341
01,Andalucía,14,Córdoba,2022,5.642,8.616,0.6548282265552461
01,Andalucía,14,Córdoba,2021,5.883,8.356,0.7040449976065103
01,Andalucía,14,Córdoba,2020,5.726,8.299,0.68996264610194
01,Andalucía,14,Córdoba,2019,6.058,7.749,0.7817782939734159
01,Andalucía,14,Córdoba,2018,6.279,7.822,0.8027358731782153
01,Andalucía,14,Córdoba,2017,6.556,7.873,0.8327194208052838
01,Andalucía,14,Córdoba,2016,6.983,7.499,0.9311908254433925
01,Andalucía,14,Córdoba,2015,7.127,7.873,0.9052457767051949
01,Andalucía,14,Córdoba,2014,7.242,7.158,1.0117351215423303
01,Andalucía,14,Córdoba,2013,7.228,7.16,1.0094972067039105
01,Andalucía,14,Córdoba,2012,7.594,7.548,1.0060943296237415
01,Andalucía,14,Córdoba,2011,7.991,7.215,1.1075537075537076
01,Andalucía,14,Córdoba,2010,8.012,7.006,1.1435912075363974
01,Andalucía,14,Córdoba,2009,8.385,6.988,1.1999141385231824
01,Andalucía,14,Córdoba,2008,8.763,7.211,1.2152267369296907
01,Andalucía,14,Córdoba,2007,8.402,7.206,1.1659728004440741
01,Andalucía,14,Córdoba,2006,8.629,6.948,1.2419401266551524
01,Andalucía,14,Córdoba,2005,8.354,7.34,1.1381471389645776
01,Andalucía,14,Córdoba,2004,8.197,7.089,1.156298490619269
01,Andalucía,14,Córdoba,2003,8.259,7.178,1.1505990526609085
01,Andalucía,14,Córdoba,2002,7.924,7.105,1.115270935960591
01,Andalucía,14,Córdoba,2001,7.947,6.795,1.1695364238410597
01,Andalucía,14,Córdoba,2000,8.048,6.749,1.1924729589568825
01,Andalucía,14,Córdoba,1999,8.03,6.991,1.1486196538406521
01,Andalucía,14,Córdoba,1998,8.128,7.138,1.13869431213225
01,Andalucía,14,Córdoba,1997,8.123,6.62,1.2270392749244712
01,Andalucía,14,Córdoba,1996,8.155,6.674,1.221905903506143
01,Andalucía,14,Córdoba,1995,8.312,6.874,1.2091940645912131
01,Andalucía,14,Córdoba,1994,8.941,6.691,1.3362726049917801
01,Andalucía,14,Córdoba,1993,9.458,6.791,1.3927256663230747
01,Andalucía,14,Córdoba,1992,9.806,6.321,1.5513368137952854
01,Andalucía,14,Córdoba,1991,9.7,6.738,1.439596319382606
01,Andalucía,14,Córdoba,1990,9.956,6.402,1.5551390190565446
01,Andalucía,14,Córdoba,1989,10.025,6.418,1.5620130881894672
01,Andalucía,14,Córdoba,1988,10.166,6.274,1.6203379024545745
01,Andalucía,14,Córdoba,1987,10.081,6.121,1.6469531122365624
01,Andalucía,14,Córdoba,1986,10.313,6.309,1.6346489142494849
01,Andalucía,14,Córdoba,1985,10.392,6.184,1.6804657179818887
01,Andalucía,14,Córdoba,1984,10.939,6.011,1.8198303110963234
01,Andalucía,14,Córdoba,1983,10.915,5.946,1.8356878573831146
01,Andalucía,14,Córdoba,1982,11.433,5.725,1.9970305676855895
01,Andalucía,14,Córdoba,1981,11.428,6.074,1.8814619690484031
01,Andalucía,14,Córdoba,1980,11.947,5.994,1.9931598264931598
01,Andalucía,14,Córdoba,1979,12.334,5.708,2.1608269096005603
01,Andalucía,14,Córdoba,1978,12.617,5.951,2.1201478743068396
01,Andalucía,14,Córdoba,1977,12.667,5.641,2.2455238432901967
01,Andalucía,14,Córdoba,1976,12.915,6.055,2.132947976878613
01,Andalucía,14,Córdoba,1975,12.796,5.925,2.159662447257384
01,Andalucía,14,Córdoba,1974,13.056,6.243,2.0913022585295526
01,Andalucía,14,Córdoba,1973,13.093,6.124,2.1379817112998043
01,Andalucía,14,Córdoba,1972,13.575,5.868,2.313394683026585
01,Andalucía,14,Córdoba,1971,13.826,6.432,2.149564676616915
01,Andalucía,14,Córdoba,1970,14.486,6.118,2.36776724419745
01,Andalucía,14,Córdoba,1969,15.041,6.508,2.3111555009219424
01,Andalucía,14,Córdoba,1968,15.397,6.129,2.512155327133301
01,Andalucía,14,Córdoba,1967,16.483,6.128,2.689784595300261
01,Andalucía,14,Córdoba,1966,16.594,6.095,2.7225594749794917
01,Andalucía,14,Córdoba,1965,17.368,6.395,2.7158717748240813
01,Andalucía,14,Córdoba,1964,19.469,6.23,3.125040128410915
01,Andalucía,14,Córdoba,1963,18.912,6.426,2.9430438842203546
01,Andalucía,14,Córdoba,1962,18.565,6.414,2.8944496414094174
01,Andalucía,14,Córdoba,1961,19.349,6.196,3.1228211749515817
01,Andalucía,14,Córdoba,1960,19.671,6.181,3.1824947419511407
01,Andalucía,14,Córdoba,1959,19.263,6.229,3.0924707015572324
01,Andalucía,14,Córdoba,1958,19.731,6.063,3.254329539831767
01,Andalucía,14,Córdoba,1957,19.175,7.304,2.625273822562979
01,Andalucía,14,Córdoba,1956,18.538,6.791,2.7297894271830363
01,Andalucía,14,Córdoba,1955,18.27,6.572,2.779975654290931
01,Andalucía,14,Córdoba,1954,18.142,6.697,2.7089741675377033
01,Andalucía,14,Córdoba,1953,19.239,6.93,2.7761904761904765
01,Andalucía,14,Córdoba,1952,18.788,7.162,2.6232895839151076
01,Andalucía,14,Córdoba,1951,17.485,8.706,2.0083850218240293
01,Andalucía,14,Córdoba,1950,15.472,8.983,1.7223644662139594
01,Andalucía,14,Córdoba,1949,19.332,9.479,2.0394556387804625
01,Andalucía,14,Córdoba,1948,22.291,8.407,2.651480908766504
01,Andalucía,14,Córdoba,1947,19.657,9.216,2.1329210069444446
01,Andalucía,14,Córdoba,1946,17.637,13.435,1.3127651656122068
01,Andalucía,14,Córdoba,1945,21.524,9.673,2.225162824356456
01,Andalucía,14,Córdoba,1944,20.777,9.868,2.1054925010133765
01,Andalucía,14,Córdoba,1943,21.241,10.504,2.0221820258948973
01,Andalucía,14,Córdoba,1942,17.944,12.44,1.4424437299035369
01,Andalucía,14,Córdoba,1941,16.899,17.74,0.9525930101465616
12,Galicia,15,A Coruña,2022,6.228,13.98,0.4454935622317596
12,Galicia,15,A Coruña,2021,6.406,13.283,0.48227057140706164
12,Galicia,15,A Coruña,2020,6.567,12.873,0.5101374970869261
12,Galicia,15,A Coruña,2019,6.67,12.382,0.5386851881763851
12,Galicia,15,A Coruña,2018,7.198,13.098,0.5495495495495496
12,Galicia,15,A Coruña,2017,7.793,12.657,0.6157067235521846
12,Galicia,15,A Coruña,2016,8.408,12.575,0.6686282306163022
12,Galicia,15,A Coruña,2015,8.456,12.601,0.6710578525513847
12,Galicia,15,A Coruña,2014,8.308,12.036,0.6902625456962446
12,Galicia,15,A Coruña,2013,8.51,12.147,0.700584506462501
12,Galicia,15,A Coruña,2012,9.033,11.992,0.7532521681120746
12,Galicia,15,A Coruña,2011,9.312,11.708,0.7953536043730782
12,Galicia,15,A Coruña,2010,9.425,11.708,0.8050051247010591
12,Galicia,15,A Coruña,2009,9.632,12.05,0.7993360995850621
12,Galicia,15,A Coruña,2008,9.867,11.618,0.849285591323808
12,Galicia,15,A Coruña,2007,9.089,11.862,0.7662282920249537
12,Galicia,15,A Coruña,2006,9.03,11.403,0.7918968692449354
12,Galicia,15,A Coruña,2005,8.86,11.463,0.7729215737590509
12,Galicia,15,A Coruña,2004,8.601,11.292,0.7616896918172158
12,Galicia,15,A Coruña,2003,8.382,11.665,0.7185597942563223
12,Galicia,15,A Coruña,2002,7.914,10.818,0.7315585135884637
12,Galicia,15,A Coruña,2001,8.004,10.926,0.7325645249862712
12,Galicia,15,A Coruña,2000,8.023,11.028,0.7275117881755531
12,Galicia,15,A Coruña,1999,7.642,11.384,0.671293042867182
12,Galicia,15,A Coruña,1998,7.61,10.747,0.7081045873266959
12,Galicia,15,A Coruña,1997,7.632,10.696,0.7135377711293942
12,Galicia,15,A Coruña,1996,7.424,11.192,0.6633309506790565
12,Galicia,15,A Coruña,1995,7.504,10.959,0.684734008577425
12,Galicia,15,A Coruña,1994,7.773,10.702,0.7263128387217342
12,Galicia,15,A Coruña,1993,8.57,10.64,0.8054511278195489
12,Galicia,15,A Coruña,1992,8.654,10.49,0.824976167778837
12,Galicia,15,A Coruña,1991,8.698,10.533,0.8257856261274091
12,Galicia,15,A Coruña,1990,9.072,10.664,0.8507126781695423
12,Galicia,15,A Coruña,1989,9.361,10.187,0.9189162658289979
12,Galicia,15,A Coruña,1988,9.914,10.102,0.9813898237972678
12,Galicia,15,A Coruña,1987,10.546,9.874,1.0680575248126392
12,Galicia,15,A Coruña,1986,10.389,10.228,1.0157411028549082
12,Galicia,15,A Coruña,1985,11.414,9.964,1.1455238859895625
12,Galicia,15,A Coruña,1984,12.492,9.506,1.3141173995371345
12,Galicia,15,A Coruña,1983,13.165,9.53,1.381427072402938
12,Galicia,15,A Coruña,1982,14.248,9.575,1.488041775456919
12,Galicia,15,A Coruña,1981,15.087,9.402,1.6046585832801532
12,Galicia,15,A Coruña,1980,15.577,9.017,1.7275146944660087
12,Galicia,15,A Coruña,1979,16.83,9.407,1.789093228446901
12,Galicia,15,A Coruña,1978,18.257,9.473,1.9272669692811149
12,Galicia,15,A Coruña,1977,18.236,9.707,1.8786442773256413
12,Galicia,15,A Coruña,1976,18.555,9.486,1.9560404807084122
12,Galicia,15,A Coruña,1975,18.323,9.513,1.9261011247766215
12,Galicia,15,A Coruña,1974,18.382,9.204,1.997175141242938
12,Galicia,15,A Coruña,1973,18.006,9.501,1.8951689295863594
12,Galicia,15,A Coruña,1972,18.161,9.155,1.983724740578919
12,Galicia,15,A Coruña,1971,17.685,9.549,1.8520263901979264
12,Galicia,15,A Coruña,1970,17.44,8.751,1.9929150954176669
12,Galicia,15,A Coruña,1969,17.561,9.167,1.9156757936075053
12,Galicia,15,A Coruña,1968,17.926,8.79,2.039362912400455
12,Galicia,15,A Coruña,1967,17.684,8.464,2.089319470699433
12,Galicia,15,A Coruña,1966,17.572,8.477,2.0729031496991857
12,Galicia,15,A Coruña,1965,17.505,8.407,2.0821934102533604
12,Galicia,15,A Coruña,1964,17.948,8.273,2.169466940650308
12,Galicia,15,A Coruña,1963,17.854,8.688,2.0550184162062615
12,Galicia,15,A Coruña,1962,17.722,8.797,2.0145504149141753
12,Galicia,15,A Coruña,1961,18.273,8.073,2.2634708286882197
12,Galicia,15,A Coruña,1960,18.659,8.531,2.1871996248974326
12,Galicia,15,A Coruña,1959,18.594,8.31,2.2375451263537904
12,Galicia,15,A Coruña,1958,18.686,8.218,2.273789243124848
12,Galicia,15,A Coruña,1957,19.068,9.309,2.048340315823397
12,Galicia,15,A Coruña,1956,18.609,9.284,2.0044161999138304
12,Galicia,15,A Coruña,1955,18.398,9.137,2.0135711940461856
12,Galicia,15,A Coruña,1954,18.343,8.587,2.136136019564458
12,Galicia,15,A Coruña,1953,18.946,9.088,2.0847271126760565
12,Galicia,15,A Coruña,1952,19.343,9.123,2.120245533267566
12,Galicia,15,A Coruña,1951,18.432,12.158,1.5160388221746997
12,Galicia,15,A Coruña,1950,19.841,10.94,1.8136197440585011
12,Galicia,15,A Coruña,1949,21.171,11.387,1.8592254325107578
12,Galicia,15,A Coruña,1948,22.289,10.95,2.0355251141552513
12,Galicia,15,A Coruña,1947,21.02,12.214,1.720975929261503
12,Galicia,15,A Coruña,1946,22.569,11.951,1.888461216634591
12,Galicia,15,A Coruña,1945,22.624,11.722,1.9300460672240232
12,Galicia,15,A Coruña,1944,21.867,12.487,1.7511812284776167
12,Galicia,15,A Coruña,1943,22.252,12.549,1.7732090206390947
12,Galicia,15,A Coruña,1942,19.508,12.337,1.5812596255167382
12,Galicia,15,A Coruña,1941,19.162,16.197,1.1830585910971168
08,Castilla-La Mancha,16,Cuenca,2022,1.219,2.576,0.47321428571428575
08,Castilla-La Mancha,16,Cuenca,2021,1.246,2.439,0.5108651086510865
08,Castilla-La Mancha,16,Cuenca,2020,1.15,3.177,0.3619767075857727
08,Castilla-La Mancha,16,Cuenca,2019,1.322,2.443,0.5411379451494065
08,Castilla-La Mancha,16,Cuenca,2018,1.246,2.436,0.5114942528735632
08,Castilla-La Mancha,16,Cuenca,2017,1.355,2.5,0.542
08,Castilla-La Mancha,16,Cuenca,2016,1.457,2.405,0.6058212058212059
08,Castilla-La Mancha,16,Cuenca,2015,1.488,2.507,0.5935380933386517
08,Castilla-La Mancha,16,Cuenca,2014,1.505,2.293,0.6563453990405581
08,Castilla-La Mancha,16,Cuenca,2013,1.493,2.395,0.6233820459290188
08,Castilla-La Mancha,16,Cuenca,2012,1.556,2.471,0.6297045730473493
08,Castilla-La Mancha,16,Cuenca,2011,1.711,2.287,0.7481416703104504
08,Castilla-La Mancha,16,Cuenca,2010,1.75,2.252,0.7770870337477799
08,Castilla-La Mancha,16,Cuenca,2009,1.761,2.177,0.8089113458888378
08,Castilla-La Mancha,16,Cuenca,2008,1.823,2.384,0.7646812080536913
08,Castilla-La Mancha,16,Cuenca,2007,1.619,2.273,0.7122745270567531
08,Castilla-La Mancha,16,Cuenca,2006,1.684,2.263,0.7441449403446753
08,Castilla-La Mancha,16,Cuenca,2005,1.558,2.264,0.6881625441696114
08,Castilla-La Mancha,16,Cuenca,2004,1.621,2.252,0.7198046181172292
08,Castilla-La Mancha,16,Cuenca,2003,1.627,2.276,0.7148506151142355
08,Castilla-La Mancha,16,Cuenca,2002,1.648,2.357,0.6991938905388204
08,Castilla-La Mancha,16,Cuenca,2001,1.591,2.292,0.6941535776614312
08,Castilla-La Mancha,16,Cuenca,2000,1.598,2.181,0.7326914259513985
08,Castilla-La Mancha,16,Cuenca,1999,1.598,2.291,0.697512003491925
08,Castilla-La Mancha,16,Cuenca,1998,1.489,2.19,0.6799086757990869
08,Castilla-La Mancha,16,Cuenca,1997,1.643,2.184,0.7522893772893773
08,Castilla-La Mancha,16,Cuenca,1996,1.659,2.237,0.7416182387125615
08,Castilla-La Mancha,16,Cuenca,1995,1.711,2.224,0.7693345323741007
08,Castilla-La Mancha,16,Cuenca,1994,1.719,2.289,0.7509829619921363
08,Castilla-La Mancha,16,Cuenca,1993,1.843,2.17,0.8493087557603687
08,Castilla-La Mancha,16,Cuenca,1992,1.963,2.134,0.9198687910028117
08,Castilla-La Mancha,16,Cuenca,1991,1.781,2.212,0.8051537070524412
08,Castilla-La Mancha,16,Cuenca,1990,1.731,1.994,0.8681043129388165
08,Castilla-La Mancha,16,Cuenca,1989,1.738,2.15,0.8083720930232559
08,Castilla-La Mancha,16,Cuenca,1988,1.825,2.096,0.870706106870229
08,Castilla-La Mancha,16,Cuenca,1987,2.015,2.042,0.986777668952008
08,Castilla-La Mancha,16,Cuenca,1986,2.004,2.206,0.9084315503173165
08,Castilla-La Mancha,16,Cuenca,1985,1.987,2.39,0.8313807531380754
08,Castilla-La Mancha,16,Cuenca,1984,2.067,2.283,0.9053876478318004
08,Castilla-La Mancha,16,Cuenca,1983,2.164,2.276,0.9507908611599298
08,Castilla-La Mancha,16,Cuenca,1982,2.232,2.166,1.030470914127424
08,Castilla-La Mancha,16,Cuenca,1981,2.296,2.324,0.9879518072289156
08,Castilla-La Mancha,16,Cuenca,1980,2.379,2.227,1.0682532555006736
08,Castilla-La Mancha,16,Cuenca,1979,2.394,2.284,1.0481611208406305
08,Castilla-La Mancha,16,Cuenca,1978,2.555,2.239,1.141134435015632
08,Castilla-La Mancha,16,Cuenca,1977,2.491,2.322,1.0727820844099913
08,Castilla-La Mancha,16,Cuenca,1976,2.717,2.252,1.2064831261101245
08,Castilla-La Mancha,16,Cuenca,1975,2.712,2.253,1.2037283621837551
08,Castilla-La Mancha,16,Cuenca,1974,2.911,2.346,1.2408354646206308
08,Castilla-La Mancha,16,Cuenca,1973,3.094,2.41,1.283817427385892
08,Castilla-La Mancha,16,Cuenca,1972,3.101,2.364,1.3117597292724197
08,Castilla-La Mancha,16,Cuenca,1971,3.359,2.587,1.2984151526865093
08,Castilla-La Mancha,16,Cuenca,1970,3.669,2.469,1.486026731470231
08,Castilla-La Mancha,16,Cuenca,1969,3.933,2.736,1.4374999999999998
08,Castilla-La Mancha,16,Cuenca,1968,4.321,2.52,1.7146825396825396
08,Castilla-La Mancha,16,Cuenca,1967,4.413,2.576,1.7131211180124224
08,Castilla-La Mancha,16,Cuenca,1966,4.636,2.596,1.785824345146379
