Total Nacional;Provincias;Sexo;Periodo;Total
Total Nacional;27 Lugo;Total;1954;5.154
Total Nacional;27 Lugo;Total;1953;5.544
Total Nacional;27 Lugo;Total;1952;5.439
Total Nacional;27 Lugo;Total;1951;7.042
Total Nacional;27 Lugo;Total;1950;6.089
Total Nacional;27 Lugo;Total;1949;6.605
Total Nacional;27 Lugo;Total;1948;6.481
Total Nacional;27 Lugo;Total;1947;7.082
Total Nacional;27 Lugo;Total;1946;7.057
Total Nacional;27 Lugo;Total;1945;6.889
Total Nacional;27 Lugo;Total;1944;7.686
Total Nacional;27 Lugo;Total;1943;7.607
Total Nacional;27 Lugo;Total;1942;7.551
Total Nacional;27 Lugo;Total;1941;9.105
Total Nacional;27 Lugo;Total;1940;8.317
Total Nacional;27 Lugo;Total;1939;8.840
Total Nacional;27 Lugo;Total;1938;8.325
Total Nacional;27 Lugo;Total;1937;8.347
Total Nacional;27 Lugo;Total;1936;7.784
Total Nacional;27 Lugo;Total;1935;7.750
Total Nacional;27 Lugo;Total;1934;8.099
Total Nacional;27 Lugo;Total;1933;7.974
Total Nacional;27 Lugo;Total;1932;8.152
Total Nacional;27 Lugo;Total;1931;8.067
Total Nacional;27 Lugo;Total;1930;7.681
Total Nacional;27 Lugo;Hombres;1974;2.589
Total Nacional;27 Lugo;Hombres;1973;2.569
Total Nacional;27 Lugo;Hombres;1972;2.345
Total Nacional;27 Lugo;Hombres;1971;2.562
Total Nacional;27 Lugo;Hombres;1970;2.398
Total Nacional;27 Lugo;Hombres;1969;2.700
Total Nacional;27 Lugo;Hombres;1968;2.401
Total Nacional;27 Lugo;Hombres;1967;2.380
Total Nacional;27 Lugo;Hombres;1966;2.405
Total Nacional;27 Lugo;Hombres;1965;2.298
Total Nacional;27 Lugo;Hombres;1964;2.412
Total Nacional;27 Lugo;Hombres;1963;2.542
Total Nacional;27 Lugo;Hombres;1962;2.554
Total Nacional;27 Lugo;Hombres;1961;2.362
Total Nacional;27 Lugo;Hombres;1960;2.417
Total Nacional;27 Lugo;Hombres;1959;""
Total Nacional;27 Lugo;Hombres;1958;""
Total Nacional;27 Lugo;Hombres;1957;""
Total Nacional;27 Lugo;Hombres;1956;""
Total Nacional;27 Lugo;Hombres;1955;""
Total Nacional;27 Lugo;Hombres;1954;""
Total Nacional;27 Lugo;Hombres;1953;""
Total Nacional;27 Lugo;Hombres;1952;""
Total Nacional;27 Lugo;Hombres;1951;""
Total Nacional;27 Lugo;Hombres;1950;""
Total Nacional;27 Lugo;Hombres;1949;""
Total Nacional;27 Lugo;Hombres;1948;""
Total Nacional;27 Lugo;Hombres;1947;""
Total Nacional;27 Lugo;Hombres;1946;""
Total Nacional;27 Lugo;Hombres;1945;""
Total Nacional;27 Lugo;Hombres;1944;""
Total Nacional;27 Lugo;Hombres;1943;""
Total Nacional;27 Lugo;Hombres;1942;""
Total Nacional;27 Lugo;Hombres;1941;""
Total Nacional;27 Lugo;Hombres;1940;""
Total Nacional;27 Lugo;Hombres;1939;""
Total Nacional;27 Lugo;Hombres;1938;""
Total Nacional;27 Lugo;Hombres;1937;""
Total Nacional;27 Lugo;Hombres;1936;""
Total Nacional;27 Lugo;Hombres;1935;""
Total Nacional;27 Lugo;Hombres;1934;""
Total Nacional;27 Lugo;Hombres;1933;""
Total Nacional;27 Lugo;Hombres;1932;""
Total Nacional;27 Lugo;Hombres;1931;""
Total Nacional;27 Lugo;Hombres;1930;""
Total Nacional;27 Lugo;Mujeres;1974;2.397
Total Nacional;27 Lugo;Mujeres;1973;2.377
Total Nacional;27 Lugo;Mujeres;1972;2.362
Total Nacional;27 Lugo;Mujeres;1971;2.554
Total Nacional;27 Lugo;Mujeres;1970;2.332
Total Nacional;27 Lugo;Mujeres;1969;2.582
Total Nacional;27 Lugo;Mujeres;1968;2.414
Total Nacional;27 Lugo;Mujeres;1967;2.348
Total Nacional;27 Lugo;Mujeres;1966;2.430
Total Nacional;27 Lugo;Mujeres;1965;2.373
Total Nacional;27 Lugo;Mujeres;1964;2.398
Total Nacional;27 Lugo;Mujeres;1963;2.582
Total Nacional;27 Lugo;Mujeres;1962;2.596
Total Nacional;27 Lugo;Mujeres;1961;2.439
Total Nacional;27 Lugo;Mujeres;1960;2.530
Total Nacional;27 Lugo;Mujeres;1959;""
Total Nacional;27 Lugo;Mujeres;1958;""
Total Nacional;27 Lugo;Mujeres;1957;""
Total Nacional;27 Lugo;Mujeres;1956;""
Total Nacional;27 Lugo;Mujeres;1955;""
Total Nacional;27 Lugo;Mujeres;1954;""
Total Nacional;27 Lugo;Mujeres;1953;""
Total Nacional;27 Lugo;Mujeres;1952;""
Total Nacional;27 Lugo;Mujeres;1951;""
Total Nacional;27 Lugo;Mujeres;1950;""
Total Nacional;27 Lugo;Mujeres;1949;""
Total Nacional;27 Lugo;Mujeres;1948;""
Total Nacional;27 Lugo;Mujeres;1947;""
Total Nacional;27 Lugo;Mujeres;1946;""
Total Nacional;27 Lugo;Mujeres;1945;""
Total Nacional;27 Lugo;Mujeres;1944;""
Total Nacional;27 Lugo;Mujeres;1943;""
Total Nacional;27 Lugo;Mujeres;1942;""
Total Nacional;27 Lugo;Mujeres;1941;""
Total Nacional;27 Lugo;Mujeres;1940;""
Total Nacional;27 Lugo;Mujeres;1939;""
Total Nacional;27 Lugo;Mujeres;1938;""
Total Nacional;27 Lugo;Mujeres;1937;""
Total Nacional;27 Lugo;Mujeres;1936;""
Total Nacional;27 Lugo;Mujeres;1935;""
Total Nacional;27 Lugo;Mujeres;1934;""
Total Nacional;27 Lugo;Mujeres;1933;""
Total Nacional;27 Lugo;Mujeres;1932;""
Total Nacional;27 Lugo;Mujeres;1931;""
Total Nacional;27 Lugo;Mujeres;1930;""
Total Nacional;28 Madrid;Total;1974;28.138
Total Nacional;28 Madrid;Total;1973;27.583
Total Nacional;28 Madrid;Total;1972;26.732
Total Nacional;28 Madrid;Total;1971;27.628
Total Nacional;28 Madrid;Total;1970;25.898
Total Nacional;28 Madrid;Total;1969;26.746
Total Nacional;28 Madrid;Total;1968;25.212
Total Nacional;28 Madrid;Total;1967;24.065
Total Nacional;28 Madrid;Total;1966;23.341
Total Nacional;28 Madrid;Total;1965;22.579
Total Nacional;28 Madrid;Total;1964;22.127
Total Nacional;28 Madrid;Total;1963;22.315
Total Nacional;28 Madrid;Total;1962;20.765
Total Nacional;28 Madrid;Total;1961;20.372
Total Nacional;28 Madrid;Total;1960;19.698
Total Nacional;28 Madrid;Total;1959;19.591
Total Nacional;28 Madrid;Total;1958;18.631
Total Nacional;28 Madrid;Total;1957;20.951
Total Nacional;28 Madrid;Total;1956;19.777
Total Nacional;28 Madrid;Total;1955;17.356
Total Nacional;28 Madrid;Total;1954;16.938
Total Nacional;28 Madrid;Total;1953;17.499
Total Nacional;28 Madrid;Total;1952;16.993
Total Nacional;28 Madrid;Total;1951;18.705
Total Nacional;28 Madrid;Total;1950;18.481
Total Nacional;28 Madrid;Total;1949;18.722
Total Nacional;28 Madrid;Total;1948;17.725
Total Nacional;28 Madrid;Total;1947;20.338
Total Nacional;28 Madrid;Total;1946;20.439
Total Nacional;28 Madrid;Total;1945;20.265
Total Nacional;28 Madrid;Total;1944;19.450
Total Nacional;28 Madrid;Total;1943;19.493
Total Nacional;28 Madrid;Total;1942;23.476
Total Nacional;28 Madrid;Total;1941;27.685
Total Nacional;28 Madrid;Total;1940;27.316
Total Nacional;28 Madrid;Total;1939;36.850
Total Nacional;28 Madrid;Total;1938;32.704
Total Nacional;28 Madrid;Total;1937;34.220
Total Nacional;28 Madrid;Total;1936;34.293
Total Nacional;28 Madrid;Total;1935;23.842
Total Nacional;28 Madrid;Total;1934;23.319
Total Nacional;28 Madrid;Total;1933;23.598
Total Nacional;28 Madrid;Total;1932;23.182
Total Nacional;28 Madrid;Total;1931;24.922
Total Nacional;28 Madrid;Total;1930;22.513
Total Nacional;28 Madrid;Hombres;1974;14.445
Total Nacional;28 Madrid;Hombres;1973;14.095
Total Nacional;28 Madrid;Hombres;1972;13.736
Total Nacional;28 Madrid;Hombres;1971;14.165
Total Nacional;28 Madrid;Hombres;1970;13.161
Total Nacional;28 Madrid;Hombres;1969;13.658
Total Nacional;28 Madrid;Hombres;1968;12.938
Total Nacional;28 Madrid;Hombres;1967;12.333
Total Nacional;28 Madrid;Hombres;1966;11.797
Total Nacional;28 Madrid;Hombres;1965;11.622
Total Nacional;28 Madrid;Hombres;1964;11.376
Total Nacional;28 Madrid;Hombres;1963;11.363
Total Nacional;28 Madrid;Hombres;1962;10.571
Total Nacional;28 Madrid;Hombres;1961;10.257
Total Nacional;28 Madrid;Hombres;1960;9.953
Total Nacional;28 Madrid;Hombres;1959;""
Total Nacional;28 Madrid;Hombres;1958;""
Total Nacional;28 Madrid;Hombres;1957;""
Total Nacional;28 Madrid;Hombres;1956;""
Total Nacional;28 Madrid;Hombres;1955;""
Total Nacional;28 Madrid;Hombres;1954;""
Total Nacional;28 Madrid;Hombres;1953;""
Total Nacional;28 Madrid;Hombres;1952;""
Total Nacional;28 Madrid;Hombres;1951;""
Total Nacional;28 Madrid;Hombres;1950;""
Total Nacional;28 Madrid;Hombres;1949;""
Total Nacional;28 Madrid;Hombres;1948;""
Total Nacional;28 Madrid;Hombres;1947;""
Total Nacional;28 Madrid;Hombres;1946;""
Total Nacional;28 Madrid;Hombres;1945;""
Total Nacional;28 Madrid;Hombres;1944;""
Total Nacional;28 Madrid;Hombres;1943;""
Total Nacional;28 Madrid;Hombres;1942;""
Total Nacional;28 Madrid;Hombres;1941;""
Total Nacional;28 Madrid;Hombres;1940;""
Total Nacional;28 Madrid;Hombres;1939;""
Total Nacional;28 Madrid;Hombres;1938;""
Total Nacional;28 Madrid;Hombres;1937;""
Total Nacional;28 Madrid;Hombres;1936;""
Total Nacional;28 Madrid;Hombres;1935;""
Total Nacional;28 Madrid;Hombres;1934;""
Total Nacional;28 Madrid;Hombres;1933;""
Total Nacional;28 Madrid;Hombres;1932;""
Total Nacional;28 Madrid;Hombres;1931;""
Total Nacional;28 Madrid;Hombres;1930;""
Total Nacional;28 Madrid;Mujeres;1974;13.693
Total Nacional;28 Madrid;Mujeres;1973;13.488
Total Nacional;28 Madrid;Mujeres;1972;12.996
Total Nacional;28 Madrid;Mujeres;1971;13.463
Total Nacional;28 Madrid;Mujeres;1970;12.737
Total Nacional;28 Madrid;Mujeres;1969;13.088
Total Nacional;28 Madrid;Mujeres;1968;12.274
Total Nacional;28 Madrid;Mujeres;1967;11.732
Total Nacional;28 Madrid;Mujeres;1966;11.544
Total Nacional;28 Madrid;Mujeres;1965;10.957
Total Nacional;28 Madrid;Mujeres;1964;10.751
Total Nacional;28 Madrid;Mujeres;1963;10.952
Total Nacional;28 Madrid;Mujeres;1962;10.194
Total Nacional;28 Madrid;Mujeres;1961;10.115
Total Nacional;28 Madrid;Mujeres;1960;9.745
Total Nacional;28 Madrid;Mujeres;1959;""
Total Nacional;28 Madrid;Mujeres;1958;""
Total Nacional;28 Madrid;Mujeres;1957;""
Total Nacional;28 Madrid;Mujeres;1956;""
Total Nacional;28 Madrid;Mujeres;1955;""
Total Nacional;28 Madrid;Mujeres;1954;""
Total Nacional;28 Madrid;Mujeres;1953;""
Total Nacional;28 Madrid;Mujeres;1952;""
Total Nacional;28 Madrid;Mujeres;1951;""
Total Nacional;28 Madrid;Mujeres;1950;""
Total Nacional;28 Madrid;Mujeres;1949;""
Total Nacional;28 Madrid;Mujeres;1948;""
Total Nacional;28 Madrid;Mujeres;1947;""
Total Nacional;28 Madrid;Mujeres;1946;""
Total Nacional;28 Madrid;Mujeres;1945;""
Total Nacional;28 Madrid;Mujeres;1944;""
Total Nacional;28 Madrid;Mujeres;1943;""
Total Nacional;28 Madrid;Mujeres;1942;""
Total Nacional;28 Madrid;Mujeres;1941;""
Total Nacional;28 Madrid;Mujeres;1940;""
Total Nacional;28 Madrid;Mujeres;1939;""
Total Nacional;28 Madrid;Mujeres;1938;""
Total Nacional;28 Madrid;Mujeres;1937;""
Total Nacional;28 Madrid;Mujeres;1936;""
Total Nacional;28 Madrid;Mujeres;1935;""
Total Nacional;28 Madrid;Mujeres;1934;""
Total Nacional;28 Madrid;Mujeres;1933;""
Total Nacional;28 Madrid;Mujeres;1932;""
Total Nacional;28 Madrid;Mujeres;1931;""
Total Nacional;28 Madrid;Mujeres;1930;""
Total Nacional;29 Málaga;Total;1974;7.881
Total Nacional;29 Málaga;Total;1973;7.619
Total Nacional;29 Málaga;Total;1972;7.415
Total Nacional;29 Málaga;Total;1971;7.542
Total Nacional;29 Málaga;Total;1970;7.029
Total Nacional;29 Málaga;Total;1969;7.586
Total Nacional;29 Málaga;Total;1968;6.843
Total Nacional;29 Málaga;Total;1967;6.915
Total Nacional;29 Málaga;Total;1966;6.646
Total Nacional;29 Málaga;Total;1965;6.758
Total Nacional;29 Málaga;Total;1964;6.241
Total Nacional;29 Málaga;Total;1963;6.704
Total Nacional;29 Málaga;Total;1962;6.518
Total Nacional;29 Málaga;Total;1961;6.081
Total Nacional;29 Málaga;Total;1960;6.229
Total Nacional;29 Málaga;Total;1959;6.402
Total Nacional;29 Málaga;Total;1958;6.040
Total Nacional;29 Málaga;Total;1957;7.080
Total Nacional;29 Málaga;Total;1956;6.557
Total Nacional;29 Málaga;Total;1955;6.367
Total Nacional;29 Málaga;Total;1954;6.483
Total Nacional;29 Málaga;Total;1953;6.700
Total Nacional;29 Málaga;Total;1952;7.037
Total Nacional;29 Málaga;Total;1951;8.415
Total Nacional;29 Málaga;Total;1950;8.350
Total Nacional;29 Málaga;Total;1949;8.921
Total Nacional;29 Málaga;Total;1948;8.082
Total Nacional;29 Málaga;Total;1947;8.971
Total Nacional;29 Málaga;Total;1946;9.424
Total Nacional;29 Málaga;Total;1945;8.474
Total Nacional;29 Málaga;Total;1944;9.429
Total Nacional;29 Málaga;Total;1943;9.687
Total Nacional;29 Málaga;Total;1942;10.624
Total Nacional;29 Málaga;Total;1941;15.602
Total Nacional;29 Málaga;Total;1940;11.023
Total Nacional;29 Málaga;Total;1939;10.619
Total Nacional;29 Málaga;Total;1938;9.201
Total Nacional;29 Málaga;Total;1937;16.592
Total Nacional;29 Málaga;Total;1936;10.491
Total Nacional;29 Málaga;Total;1935;9.737
Total Nacional;29 Málaga;Total;1934;10.343
Total Nacional;29 Málaga;Total;1933;11.271
Total Nacional;29 Málaga;Total;1932;9.991
Total Nacional;29 Málaga;Total;1931;10.435
Total Nacional;29 Málaga;Total;1930;10.014
Total Nacional;29 Málaga;Hombres;1974;4.138
Total Nacional;29 Málaga;Hombres;1973;4.005
Total Nacional;29 Málaga;Hombres;1972;3.901
Total Nacional;29 Málaga;Hombres;1971;3.969
Total Nacional;29 Málaga;Hombres;1970;3.722
Total Nacional;29 Málaga;Hombres;1969;3.997
Total Nacional;29 Málaga;Hombres;1968;3.645
Total Nacional;29 Málaga;Hombres;1967;3.669
Total Nacional;29 Málaga;Hombres;1966;3.527
Total Nacional;29 Málaga;Hombres;1965;3.515
Total Nacional;29 Málaga;Hombres;1964;3.349
Total Nacional;29 Málaga;Hombres;1963;3.542
Total Nacional;29 Málaga;Hombres;1962;3.369
Total Nacional;29 Málaga;Hombres;1961;3.163
Total Nacional;29 Málaga;Hombres;1960;3.229
Total Nacional;29 Málaga;Hombres;1959;""
Total Nacional;29 Málaga;Hombres;1958;""
Total Nacional;29 Málaga;Hombres;1957;""
Total Nacional;29 Málaga;Hombres;1956;""
Total Nacional;29 Málaga;Hombres;1955;""
Total Nacional;29 Málaga;Hombres;1954;""
Total Nacional;29 Málaga;Hombres;1953;""
Total Nacional;29 Málaga;Hombres;1952;""
Total Nacional;29 Málaga;Hombres;1951;""
Total Nacional;29 Málaga;Hombres;1950;""
Total Nacional;29 Málaga;Hombres;1949;""
Total Nacional;29 Málaga;Hombres;1948;""
Total Nacional;29 Málaga;Hombres;1947;""
Total Nacional;29 Málaga;Hombres;1946;""
Total Nacional;29 Málaga;Hombres;1945;""
Total Nacional;29 Málaga;Hombres;1944;""
Total Nacional;29 Málaga;Hombres;1943;""
Total Nacional;29 Málaga;Hombres;1942;""
Total Nacional;29 Málaga;Hombres;1941;""
Total Nacional;29 Málaga;Hombres;1940;""
Total Nacional;29 Málaga;Hombres;1939;""
Total Nacional;29 Málaga;Hombres;1938;""
Total Nacional;29 Málaga;Hombres;1937;""
Total Nacional;29 Málaga;Hombres;1936;""
Total Nacional;29 Málaga;Hombres;1935;""
Total Nacional;29 Málaga;Hombres;1934;""
Total Nacional;29 Málaga;Hombres;1933;""
Total Nacional;29 Málaga;Hombres;1932;""
Total Nacional;29 Málaga;Hombres;1931;""
Total Nacional;29 Málaga;Hombres;1930;""
Total Nacional;29 Málaga;Mujeres;1974;3.743
Total Nacional;29 Málaga;Mujeres;1973;3.614
Total Nacional;29 Málaga;Mujeres;1972;3.514
Total Nacional;29 Málaga;Mujeres;1971;3.573
Total Nacional;29 Málaga;Mujeres;1970;3.307
Total Nacional;29 Málaga;Mujeres;1969;3.589
Total Nacional;29 Málaga;Mujeres;1968;3.198
Total Nacional;29 Málaga;Mujeres;1967;3.246
Total Nacional;29 Málaga;Mujeres;1966;3.119
Total Nacional;29 Málaga;Mujeres;1965;3.243
Total Nacional;29 Málaga;Mujeres;1964;2.892
Total Nacional;29 Málaga;Mujeres;1963;3.162
Total Nacional;29 Málaga;Mujeres;1962;3.149
Total Nacional;29 Málaga;Mujeres;1961;2.918
Total Nacional;29 Málaga;Mujeres;1960;3.000
Total Nacional;29 Málaga;Mujeres;1959;""
Total Nacional;29 Málaga;Mujeres;1958;""
Total Nacional;29 Málaga;Mujeres;1957;""
Total Nacional;29 Málaga;Mujeres;1956;""
Total Nacional;29 Málaga;Mujeres;1955;""
Total Nacional;29 Málaga;Mujeres;1954;""
Total Nacional;29 Málaga;Mujeres;1953;""
Total Nacional;29 Málaga;Mujeres;1952;""
Total Nacional;29 Málaga;Mujeres;1951;""
Total Nacional;29 Málaga;Mujeres;1950;""
Total Nacional;29 Málaga;Mujeres;1949;""
Total Nacional;29 Málaga;Mujeres;1948;""
Total Nacional;29 Málaga;Mujeres;1947;""
Total Nacional;29 Málaga;Mujeres;1946;""
Total Nacional;29 Málaga;Mujeres;1945;""
Total Nacional;29 Málaga;Mujeres;1944;""
Total Nacional;29 Málaga;Mujeres;1943;""
Total Nacional;29 Málaga;Mujeres;1942;""
Total Nacional;29 Málaga;Mujeres;1941;""
Total Nacional;29 Málaga;Mujeres;1940;""
Total Nacional;29 Málaga;Mujeres;1939;""
Total Nacional;29 Málaga;Mujeres;1938;""
Total Nacional;29 Málaga;Mujeres;1937;""
Total Nacional;29 Málaga;Mujeres;1936;""
Total Nacional;29 Málaga;Mujeres;1935;""
Total Nacional;29 Málaga;Mujeres;1934;""
Total Nacional;29 Málaga;Mujeres;1933;""
Total Nacional;29 Málaga;Mujeres;1932;""
Total Nacional;29 Málaga;Mujeres;1931;""
Total Nacional;29 Málaga;Mujeres;1930;""
Total Nacional;30 Murcia;Total;1974;7.637
Total Nacional;30 Murcia;Total;1973;7.697
Total Nacional;30 Murcia;Total;1972;7.124
Total Nacional;30 Murcia;Total;1971;7.949
Total Nacional;30 Murcia;Total;1970;7.182
Total Nacional;30 Murcia;Total;1969;7.411
Total Nacional;30 Murcia;Total;1968;7.060
Total Nacional;30 Murcia;Total;1967;6.956
Total Nacional;30 Murcia;Total;1966;6.971
Total Nacional;30 Murcia;Total;1965;6.801
Total Nacional;30 Murcia;Total;1964;6.885
Total Nacional;30 Murcia;Total;1963;6.782
Total Nacional;30 Murcia;Total;1962;6.923
Total Nacional;30 Murcia;Total;1961;6.502
Total Nacional;30 Murcia;Total;1960;6.638
Total Nacional;30 Murcia;Total;1959;6.498
Total Nacional;30 Murcia;Total;1958;6.410
Total Nacional;30 Murcia;Total;1957;7.142
Total Nacional;30 Murcia;Total;1956;6.990
Total Nacional;30 Murcia;Total;1955;6.747
Total Nacional;30 Murcia;Total;1954;6.569
Total Nacional;30 Murcia;Total;1953;6.549
Total Nacional;30 Murcia;Total;1952;6.990
Total Nacional;30 Murcia;Total;1951;8.101
Total Nacional;30 Murcia;Total;1950;7.735
Total Nacional;30 Murcia;Total;1949;7.652
Total Nacional;30 Murcia;Total;1948;7.349
Total Nacional;30 Murcia;Total;1947;7.931
Total Nacional;30 Murcia;Total;1946;8.346
Total Nacional;30 Murcia;Total;1945;7.870
Total Nacional;30 Murcia;Total;1944;9.343
Total Nacional;30 Murcia;Total;1943;9.130
Total Nacional;30 Murcia;Total;1942;10.372
Total Nacional;30 Murcia;Total;1941;12.780
Total Nacional;30 Murcia;Total;1940;11.919
Total Nacional;30 Murcia;Total;1939;16.300
Total Nacional;30 Murcia;Total;1938;14.851
Total Nacional;30 Murcia;Total;1937;14.340
Total Nacional;30 Murcia;Total;1936;11.155
Total Nacional;30 Murcia;Total;1935;10.638
Total Nacional;30 Murcia;Total;1934;10.287
Total Nacional;30 Murcia;Total;1933;10.606
Total Nacional;30 Murcia;Total;1932;10.376
Total Nacional;30 Murcia;Total;1931;10.918
Total Nacional;30 Murcia;Total;1930;11.037
Total Nacional;30 Murcia;Hombres;1974;4.012
Total Nacional;30 Murcia;Hombres;1973;3.952
Total Nacional;30 Murcia;Hombres;1972;3.665
Total Nacional;30 Murcia;Hombres;1971;4.170
Total Nacional;30 Murcia;Hombres;1970;3.774
Total Nacional;30 Murcia;Hombres;1969;3.748
Total Nacional;30 Murcia;Hombres;1968;3.615
Total Nacional;30 Murcia;Hombres;1967;3.605
Total Nacional;30 Murcia;Hombres;1966;3.620
Total Nacional;30 Murcia;Hombres;1965;3.476
Total Nacional;30 Murcia;Hombres;1964;3.624
Total Nacional;30 Murcia;Hombres;1963;3.492
Total Nacional;30 Murcia;Hombres;1962;3.602
Total Nacional;30 Murcia;Hombres;1961;3.236
Total Nacional;30 Murcia;Hombres;1960;3.423
Total Nacional;30 Murcia;Hombres;1959;""
Total Nacional;30 Murcia;Hombres;1958;""
Total Nacional;30 Murcia;Hombres;1957;""
Total Nacional;30 Murcia;Hombres;1956;""
Total Nacional;30 Murcia;Hombres;1955;""
Total Nacional;30 Murcia;Hombres;1954;""
Total Nacional;30 Murcia;Hombres;1953;""
Total Nacional;30 Murcia;Hombres;1952;""
Total Nacional;30 Murcia;Hombres;1951;""
Total Nacional;30 Murcia;Hombres;1950;""
Total Nacional;30 Murcia;Hombres;1949;""
Total Nacional;30 Murcia;Hombres;1948;""
Total Nacional;30 Murcia;Hombres;1947;""
Total Nacional;30 Murcia;Hombres;1946;""
Total Nacional;30 Murcia;Hombres;1945;""
Total Nacional;30 Murcia;Hombres;1944;""
Total Nacional;30 Murcia;Hombres;1943;""
Total Nacional;30 Murcia;Hombres;1942;""
Total Nacional;30 Murcia;Hombres;1941;""
Total Nacional;30 Murcia;Hombres;1940;""
Total Nacional;30 Murcia;Hombres;1939;""
Total Nacional;30 Murcia;Hombres;1938;""
Total Nacional;30 Murcia;Hombres;1937;""
Total Nacional;30 Murcia;Hombres;1936;""
Total Nacional;30 Murcia;Hombres;1935;""
Total Nacional;30 Murcia;Hombres;1934;""
Total Nacional;30 Murcia;Hombres;1933;""
Total Nacional;30 Murcia;Hombres;1932;""
Total Nacional;30 Murcia;Hombres;1931;""
